book_id,title,author,price,description,publisher,max_rank,avg_rank,min_rank,weeks_on_list,start_year,start_month,start_day,keyword_crime,keyword_murder,keyword_mystery,keyword_relationship,keyword_newyork,keyword_starwars
newtgingrichandwilliamrforstchen_valleyforge,VALLEY FORGE,Newt Gingrich and William R Forstchen,,,Thomas Dunne,20.0,19.0,18.0,4,2010,11,14,False,False,False,False,False,False
newtgingrichwilliamrforstchenandalbertshanser_totrymenssouls,TO TRY MEN'S SOULS,"Newt Gingrich, William R Forstchen and Albert S Hanser",26.99,The darkest days of the American Revolution.,Thomas Dunne/St. Martin's,16.0,14.5,13.0,2,2009,10,24,False,False,False,False,False,False
nicholassparks_safehaven,SAFE HAVEN,Nicholas Sparks,25.990000000000002,The arrival of a mysterious young woman in a small North Carolina town raises questions about her past.,Grand Central,20.0,9.470588235294118,1.0,17,2010,9,19,False,False,True,False,False,False
nicholassparks_seeme,SEE ME,Nicholas Sparks,,A couple in love are threatened by secrets from the past.,Grand Central,18.0,7.25,1.0,20,2015,10,17,False,False,True,True,False,False
nicholassparks_thebestofme,THE BEST OF ME,Nicholas Sparks,25.99,"Twenty-five years after their high school romance ended, a man and woman who have gone their separate ways return to their North Carolina town for the funeral of a friend.",Grand Central,20.0,8.473684210526315,1.0,19,2011,10,15,False,False,False,True,False,False
nicholassparks_thelastsong,THE LAST SONG,Nicholas Sparks,24.99,A 17-year-old girl spends the summer with her divorced father in North Carolina and finds many kinds of love.,Grand Central,18.0,8.833333333333334,1.0,24,2009,9,12,False,False,False,True,False,False
nicholassparks_thelongestride,THE LONGEST RIDE,Nicholas Sparks,,The lives of two couples converge unexpectedly. ,Grand Central,20.0,8.11111111111111,1.0,18,2013,9,21,False,False,False,False,False,False
nicholassparks_theluckyone,THE LUCKY ONE,Nicholas Sparks,24.990000000000002,A marine returning home sets out to find the woman whose photo he found in Iraq.,Grand Central,17.0,8.176470588235293,1.0,17,2008,10,4,False,False,False,False,False,False
nicholassparks_twobytwo,TWO BY TWO,Nicholas Sparks,,A man who became a single father when his marriage and business collapsed learns to take a chance on a new love.,Grand Central,13.0,3.9047619047619047,1.0,21,2016,10,8,False,False,False,True,False,False
nickhorn_funnygirl,FUNNY GIRL,Nick Horn,,A beauty queen who idolizes Lucille Ball moves to London and becomes the star of a hit BBC program in this novel about television in the 1960s.,Riverhead,14.0,11.5,9.0,2,2015,2,7,False,False,False,False,False,False
nickhorn_julietnaked,"JULIET, NAKED",Nick Horn,25.95,A woman looking for a change begins a relationship with a reclusive singer-­songwriter about to release a new album.,Riverhead,19.0,15.0,11.0,2,2009,10,3,False,False,False,True,False,False
ninageorge_thelittleparisbookshop,THE LITTLE PARIS BOOKSHOP,Nina George,,A bookseller with a knack for finding just the right book for making others feel better embarks on a journey in pursuit of his own happiness.,Crown,20.0,15.222222222222221,11.0,9,2015,7,4,False,False,False,False,False,False
noahhawley_beforethefall,BEFORE THE FALL,Noah Hawley,,"After a private jet crashes, a firestorm of media madness ensues.",Grand Central,15.0,10.071428571428571,2.0,14,2016,6,4,False,False,False,False,False,False
noraroberts_blackhills,BLACK HILLS,Nora Roberts,26.95,"A South Dakota wildlife biologist and an ex-cop, childhood sweethearts, reunite to pursue a serial killer.",Putnam,13.0,6.2,1.0,5,2009,7,11,True,False,False,False,False,False
noraroberts_chasingfire,CHASING FIRE,Nora Roberts,27.95,A smoke jumper faces a new season of firefighting in Montana after the loss of her partner.,Putnam,18.0,9.0,1.0,6,2011,4,16,False,False,False,False,False,False
noraroberts_comesundown,COME SUNDOWN,Nora Roberts,,"Years after she was kidnapped, a woman returns to her family’s Montana ranch.",St. Martin's,10.0,5.8,1.0,5,2017,6,3,False,False,False,False,False,False
noraroberts_shelterinplace,SHELTER IN PLACE,Nora Roberts,,"Survivors of a mass shooting outside a mall in Portland, Me., develop different coping mechanisms and face a new menace.",St. Martin's,14.0,5.666666666666667,2.0,6,2018,6,2,False,False,False,False,False,False
noraroberts_thecollector,THE COLLECTOR,Nora Roberts,,"A freelance writer who house-sits for wealthy clients may have witnessed a murder-suicide. With the dead man’s brother, a painter, she travels the world of affluent art collectors seeking to learn what happened; romance ensues.",Putnam,19.0,8.5,1.0,6,2014,4,19,True,True,False,True,False,False
noraroberts_theliar,THE LIAR,Nora Roberts,,"After her husband’s death, a woman returns with her daughter to her Smoky Mountain hometown, only to discover that her husband was a fraud who implicated her in his deceptions.",Putnam,18.0,9.666666666666666,2.0,6,2015,4,18,True,False,True,False,False,False
noraroberts_theobsession,THE OBSESSION,Nora Roberts,,A woman is haunted by her father’s crimes as she tries to pursue love and her work as a photographer.,Berkley,13.0,5.6,1.0,5,2016,4,16,True,False,False,True,False,False
noraroberts_thesearch,THE SEARCH,Nora Roberts,26.95,"The only survivor of a serial killer has found peace in the Pacific Northwest, but her life is shaken by the appearance of a new man and a copycat murderer.",Putnam,11.0,6.166666666666667,1.0,6,2010,7,11,True,True,False,False,False,False
noraroberts_thewitness,THE WITNESS,Nora Roberts,27.95,A programmer hides from the Russian mob in the Ozarks.,Putnam,18.0,8.333333333333334,2.0,6,2012,4,21,False,False,False,False,False,False
noraroberts_tribute,TRIBUTE,Nora Roberts,26.95,"A former child star returns to Virginia to rehabilitate the farm owned by her grandmother, an actress who died mysteriously.",Putnam,19.0,7.142857142857143,1.0,7,2008,7,12,False,False,True,False,False,False
noraroberts_whiskeybeach,WHISKEY BEACH,Nora Roberts,27.95,"A former criminal attorney who has been acquitted of his wife’s murder retreats to his family estate on a rocky New England cliff, where he is comforted by the house’s caretaker amid continuing danger. ",Putnam,14.0,5.833333333333333,1.0,6,2013,4,20,True,True,False,False,False,False
noraroberts_yearone,YEAR ONE,Nora Roberts,,"When a pandemic strikes and the world spins into chaos, several travelers head west to find a new life.",St. Martin's,11.0,6.6,3.0,5,2017,12,9,False,False,False,False,False,False
olensteinhauer_alltheoldknives,ALL THE OLD KNIVES,Olen Steinhauer,,A C.I.A. case officer meets with a former colleague and lover to try to understand a massacre in Vienna in 2006.,Minotaur,15.0,15.0,15.0,1,2015,3,14,False,False,False,True,False,False
olensteinhauer_anamericanspy,AN AMERICAN SPY,Olen Steinhauer,,,Minotaur,18.0,18.0,18.0,1,2012,3,17,False,False,False,False,False,False
olensteinhauer_thecairoaffair,THE CAIRO AFFAIR,Olen Steinhauer,,The murder of an American diplomat in Hungary has repercussions for the intelligence community in Egypt.,Minotaur,13.0,13.0,13.0,1,2014,3,22,True,True,False,False,False,False
olensteinhauer_thetourist,THE TOURIST,Olen Steinhauer,,,St. Martin’s Minotaur,19.0,19.0,19.0,1,2009,3,21,False,False,False,False,False,False
olivernorth_heroesproved,HEROES PROVED,Oliver North,,,Threshold Editions,20.0,20.0,20.0,1,2012,11,24,False,False,False,False,False,False
orsonscottcard_enderinexile,ENDER IN EXILE,Orson Scott Card,25.95,The latest entry in the “Ender” science fiction series.,Tor/Tom Doherty,18.0,17.0,16.0,2,2008,11,15,False,False,False,False,False,False
orsonscottcard_shadowsinflight,SHADOWS IN FLIGHT,Orson Scott Card,21.99,The latest entry in the “Ender” science fiction series; a sequel to “Shadow of the Giant.”,Tor/Tom Doherty,8.0,8.0,8.0,1,2012,1,21,False,False,False,False,False,False
orsonscottcardandaaronjohnston_earthawakens,EARTH AWAKENS,Orson Scott Card and Aaron Johnston,,,Tor,19.0,19.0,19.0,1,2014,6,14,False,False,False,False,False,False
orsonscottcardandaaronjohnston_earthunaware,EARTH UNAWARE,Orson Scott Card and Aaron Johnston,24.99,The beginning of the First Formic War; the back story to “Ender’s Game.”,Tor/Tom Doherty,14.0,14.0,14.0,1,2012,7,21,False,False,False,False,False,False
paolobacigalupi_thewaterknife,THE WATER KNIFE,Paolo Bacigalupi,,A dispatch from a drought-decimated world.,Knopf,19.0,17.5,16.0,2,2015,5,30,False,False,False,False,False,False
patconroy_southofbroad,SOUTH OF BROAD,Pat Conroy,29.950000000000003,"An unlikely group’s friendship from the ’60s to the ’80s, and from South Carolina to San Francisco; by the author of ""The Prince of Tides.""",Nan A. Talese/Doubleday,20.0,7.2727272727272725,1.0,11,2009,8,15,False,False,False,False,False,False
patriciabriggs_bonecrossed,BONE CROSSED,Patricia Briggs,24.95,A shapeshifter who works as an auto mechanic in Washington State is menaced by a vampire.,Ace,19.0,10.8,3.0,5,2009,2,7,False,False,False,False,False,False
patriciabriggs_burnbright,BURN BRIGHT,Patricia Briggs,,The fifth book in the Alpha and Omega series. Mated werewolves Charles Cornick and Anna Latham answer a call of distress.,Ace,8.0,8.0,8.0,1,2018,3,10,False,False,False,False,False,False
patriciabriggs_deadheat,DEAD HEAT,Patricia Briggs,,"Charles and Anna, married werewolves, must stop a dangerous Fae whom they encounter during what begins as a pleasure trip; Book 4 of the Alpha and Omega series.",Ace,16.0,12.0,8.0,2,2015,3,7,True,False,False,False,False,False
patriciabriggs_fairgame,FAIR GAME,Patricia Briggs,26.95,"Two werewolves, an Alpha and an Omega, help the F.B.I. track a serial killer who is murdering preternatural beings.",Ace,11.0,7.5,4.0,2,2012,3,10,True,True,False,False,False,False
patriciabriggs_firetouched,FIRE TOUCHED,Patricia Briggs,,"The shape-shifter Mercy Thompson and her Alpha werewolf mate, Adam, protect a stolen human child.",Ace,20.0,11.0,2.0,3,2016,3,12,False,False,False,False,False,False
patriciabriggs_frostburned,FROST BURNED,Patricia Briggs,26.95,"The shape-shifter Mercy Thompson seeks assistance from an unlikely ally when her mate, the Alpha werewolf Adam Hauptman, and the rest of his pack are abducted.",Ace,17.0,10.25,1.0,4,2013,3,9,False,False,False,False,False,False
patriciabriggs_nightbroken,NIGHT BROKEN,Patricia Briggs,,"The ex-wife of Adam, mate of the shape shifter Mercy Thompson, wants him back.",Ace,15.0,9.0,2.0,3,2014,3,15,False,False,False,False,False,False
patriciabriggs_rivermarked,RIVER MARKED,Patricia Briggs,26.95,"The shapeshifter Mercy Thompson and her mate, the Alpha werewolf Adam, must confront evil lurking in the Columbia River.",Ace,13.0,8.333333333333334,3.0,3,2011,3,5,False,False,False,False,False,False
patriciabriggs_shiftingshadows,SHIFTING SHADOWS,Patricia Briggs,,,Ace,16.0,16.0,16.0,1,2014,9,6,False,False,False,False,False,False
patriciabriggs_silencefallen,SILENCE FALLEN,Patricia Briggs,,The shape-shifter Mercy Thompson finds herself in the clutches of the world’s most powerful vampire.,Ace,10.0,6.0,2.0,2,2017,3,11,False,False,False,False,False,False
patriciabriggs_silverborne,SILVER BORNE,Patricia Briggs,24.95,"In the fifth book starring Mercy Thompson, a shapeshifter and auto mechanic in Washington State, Mercy works on her relationship with the leader of the werewolf pack and helps a suicidal friend.",Ace,18.0,9.0,1.0,4,2010,4,4,False,False,False,True,False,False
patriciacornwell_chaos,CHAOS,Patricia Cornwell,,"In the 24th novel in this series, the forensic pathologist Kay Scarpetta investigates a death that seems to have been (but was not) caused by lightning. Is her old nemesis Carrie Grethen involved?",Morrow,17.0,12.75,7.0,4,2016,11,19,True,False,True,False,False,False
patriciacornwell_depravedheart,DEPRAVED HEART,Patricia Cornwell,,A psychopath sends Dr. Kay Scarpetta videos from the past about her niece in the series’s 23rd book.,Morrow/HarperCollins,13.0,7.666666666666667,3.0,3,2015,10,31,False,False,False,False,False,False
patriciacornwell_dust,DUST,Patricia Cornwell,,The murder of a computer engineer at M.I.T. leads the Massachusetts Chief Medical Examiner Kay Scarpetta in unexpected directions.,Putnam,17.0,12.142857142857142,3.0,7,2013,11,16,True,True,False,False,False,False
patriciacornwell_fleshandblood,FLESH AND BLOOD,Patricia Cornwell,,"As the Boston Marathon trial approaches, Dr. Kay Scarpetta, the chief medical examiner for the state of Massachusetts, pursues a sniper who may be a vigilante; the 22nd Scarpetta novel.",Morrow/HarperCollins,12.0,8.571428571428571,3.0,7,2014,11,15,False,False,False,False,False,False
patriciacornwell_portmortuary,PORT MORTUARY,Patricia Cornwell,27.949999999999996,"In the 18th Kay Scarpetta novel, the forensic pathologist masters a sophisticated new autopsy technology at an Air Force base; meanwhile, a young man’s mysterious death causes trouble at her new forensic center in Cambridge, Mass.",Putnam,16.0,7.571428571428571,1.0,7,2010,12,5,True,False,True,False,False,False
patriciacornwell_redmist,RED MIST,Patricia Cornwell,27.95,"The chief medical examiner Kay Scarpetta, director of a new forensic center in Cambridge, Mass., investigates a string of killings she believes are linked to the murder of her former deputy; the 19th Scarpetta book.",Putnam,20.0,9.166666666666666,2.0,6,2011,12,10,True,True,True,False,False,False
patriciacornwell_scarpetta,SCARPETTA,Patricia Cornwell,27.95,The forensic pathologist Kay Scarpetta takes an assignment in New York City.,Putnam,15.0,5.818181818181818,1.0,11,2008,12,6,False,False,False,False,True,False
patriciacornwell_thebonebed,THE BONE BED,Patricia Cornwell,28.95,A paleontologist’s disappearance in Canada turns out to be connected to crimes much closer to home for the chief medical examiner Kay Scarpetta; the 20th Scarpetta book.,Putnam,18.0,9.333333333333334,4.0,6,2012,10,20,True,False,False,False,False,False
patriciacornwell_thefront,THE FRONT,Patricia Cornwell,22.95,"A Massachusetts state investigator and his team from ""At Risk"" confront a rogue association of municipal police departments.",Putnam,14.0,8.333333333333334,4.0,3,2008,5,24,False,False,True,False,False,False
patriciacornwell_thescarpettafactor,THE SCARPETTA FACTOR,Patricia Cornwell,27.95,Apparent threats on Kay Scarpetta’s  life make her hesitate when a TV producer wants her to star in a show.,Putnam,19.0,12.7,2.0,10,2009,10,24,False,False,False,False,False,False
patrickrothfuss_theslowregardofsilentthings,THE SLOW REGARD OF SILENT THINGS,Patrick Rothfuss,,"An exploration of the world of Auri, a character in the Kingkiller Chronicles.",DAW,20.0,11.833333333333334,2.0,6,2014,11,1,True,False,False,False,False,False
patrickrothfuss_thewisemansfear,THE WISE MAN'S FEAR,Patrick Rothfuss,29.95,"In this sequel to “The Name of the Wind,” the magician Kvothe continues to narrate his fantastical life story.",DAW,20.0,11.428571428571429,1.0,7,2011,3,5,False,False,False,False,False,False
patricktaylor_anirishcountrywedding,AN IRISH COUNTRY WEDDING,Patrick Taylor,24.0,The lives and practices of Irish country doctors in the colorful Ulster village of Ballybucklebo.,Forge/Tom Doherty,14.0,14.0,14.0,1,2012,10,20,False,False,False,False,False,False
paulahawkins_intothewater,INTO THE WATER,Paula Hawkins,,"In this psychological thriller by the author of “The Girl on the Train,” women are found drowned in a river in an English town.",Riverhead,14.0,5.0588235294117645,1.0,17,2017,5,6,False,False,False,False,False,False
paulahawkins_thegirlonthetrain,THE GIRL ON THE TRAIN,Paula Hawkins,,A psychological thriller set in London is full of complications and betrayals.,Riverhead,19.0,4.5875,1.0,80,2015,1,17,False,False,False,False,False,False
paulamclain_circlingthesun,CIRCLING THE SUN,Paula McLain,,"A novel by the author of ""The Paris Wife"" about Beryl Markham: raised in Kenya, a horse trainer and aviatrix and the lover of Denys Finch Hatton.",Ballantine,18.0,10.125,4.0,8,2015,8,1,False,False,False,True,False,False
paulamclain_loveandruin,LOVE AND RUIN,Paula McLain,,Martha Gellhorn goes to Madrid to report on the Spanish Civil War and comes to a crossroad in her relationship with Ernest Hemingway.,Ballantine,14.0,14.0,14.0,1,2018,5,12,False,False,False,True,False,False
